token,count
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格医療事務資格(民間)自動車運転免許,3
作業療法士介護支援専門員(ケアマネジャー)介護福祉士自動車運転免許,3
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格保育士自動車運転免許,3
介護職員初任者研修(旧ヘルパー2級)整体師リフレクソロジスト自動車運転免許,3
介護福祉士介護職員初任者研修(旧ヘルパー2級)調理師,3
介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)自動車運転免許中学校教諭高等学校教諭,3
登録販売者 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級)自動車運転免許,3
介護職員初任者研修(旧ヘルパー2級)自動車運転免許美容師,3
基礎研修)保育士幼稚園教諭,3
介護福祉士社会福祉主事任用資格その他(福祉住環境コーディネーター2級)その他(介護予防運動指導員)その他(認定特定行為業務従事者),3
介護職員初任者研修(旧ヘルパー2級)美容師,3
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許中学校教諭,3
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格児童指導員任用資格,3
介護福祉士社会福祉士社会福祉主事任用資格,3
理学療法士臨床検査技師介護支援専門員(ケアマネジャー),3
理学療法士介護職員初任者研修(旧ヘルパー2級)自動車運転免許,3
准看護師介護支援専門員(ケアマネジャー)介護福祉士,3
基礎研修)介護職員初任者研修(旧ヘルパー2級)幼稚園教諭,3
介護福祉士保育士サービス管理責任者研修,3
基礎研修) 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許,3
登録販売者介護福祉士,3
基礎研修) 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(第一種衛生管理者),3
准看護師介護福祉士調理師自動車運転免許その他(乙種第4類危険物取扱者),3
看護師准看護師歯科技工士,3
介護職員初任者研修(旧ヘルパー2級)自動車運転免許福祉用具専門相談員その他(全身性障害者移動介護従事者)その他(視覚障害者移動介護従事者)その他(知的障害者移動介護従事者),3
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(甲種防火管理者)その他(認知症実践者研修)その他(認知症対応型サービス事業管理者研修),3
介護福祉士医療事務資格(民間)介護事務資格(民間),3
基礎研修)介護職員初任者研修(旧ヘルパー2級)栄養士自動車運転免許中学校教諭,3
鍼灸師自動車運転免許その他(福祉住環境コーディネーター)その他(機能訓練指導員),3
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(喀痰吸引第2号),3
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(強度行動障害支援者養成研修(基礎,3
実践)),3
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格保育士幼稚園教諭自動車運転免許その他(認定ベビーシッター),3
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(宅地建物取引士),3
介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)調剤事務資格(民間)自動車運転免許福祉用具専門相談員その他(福祉用具プランナー)その他(ガイドヘルパー)その他(日商ワード検定ベーシック),3
基礎研修)介護職員初任者研修(旧ヘルパー2級)調理師自動車運転免許福祉用具専門相談員,3
介護支援専門員(ケアマネジャー)介護福祉士医療事務資格(民間)アロマセラピスト自動車運転免許介護事務資格(民間),3
介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)自動車運転免許その他(医師事務作業補助),3
介護福祉士医療事務資格(民間) 取得予定(1年以内)調剤事務資格(民間) 取得予定(1年以内)自動車運転免許,3
介護福祉士リフレクソロジスト,3
登録販売者介護職員初任者研修(旧ヘルパー2級),3
基礎研修) 取得予定(1年以内)社会福祉士精神保健福祉士自動車運転免許,3
基礎研修)介護職員初任者研修(旧ヘルパー2級)介護事務資格(民間),3
准看護師医療事務資格(民間)自動車運転免許,3
基礎研修)介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)自動車運転免許その他(日本情報処理検定ワープロ,3
介護福祉士医療事務資格(民間)自動車運転免許その他(レクリエーション介護士2級)その他(認知症介助士),3
介護職員初任者研修(旧ヘルパー2級)自動車運転免許福祉用具専門相談員介護事務資格(民間),3
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格保育士幼稚園教諭児童発達支援管理責任者研修,3
介護福祉士調理師福祉用具専門相談員,3
自動車運転免許小学校教諭中学校教諭高等学校教諭,3
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(強度行動障害),3
介護福祉士その他(同行援護従業者養成研修応用課程)その他(医療的エア)その他(介護プロフェッショナルキャリア段位 レベル21),3
調剤事務資格(民間)自動車運転免許介護事務資格(民間),3
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許サービス管理責任者研修相談支援従事者研修相談支援専門員,3
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格精神保健福祉士自動車運転免許サービス管理責任者研修,3
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格 取得予定(1年以内)自動車運転免許,3
介護福祉士社会福祉主事任用資格自動車運転免許その他(JADP認定産業心理カウンセラー),3
自動車運転免許理容師,3
介護福祉士その他(介護福祉士),3
看護師自動車運転免許その他(普通自動車第二種免許),3
准看護師自動車運転免許その他(認知症心理カウンセラー)その他(MOS資格(word,3
Excel,3
Power Point)) 取得予定(1年以内),3
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格児童発達支援管理責任者研修自動車運転免許,3
看護師准看護師介護支援専門員(ケアマネジャー)介護福祉士,3
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格児童発達支援管理責任者研修児童指導員任用資格,3
自動車運転免許美容師その他(秘書検定2級),3
基礎研修) 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(Microsoft Excel specialist)その他(Microsoft word specialist),3
介護支援専門員(ケアマネジャー)介護福祉士自動車運転免許その他(認知症介護実践者研修終了),3
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(知的障害居宅移動支援),3
介護職員初任者研修(旧ヘルパー2級)精神保健福祉士 取得予定(1年以内)自動車運転免許福祉用具専門相談員,3
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許児童指導員任用資格中学校教諭高等学校教諭,3
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許児童指導員任用資格放課後児童支援員認定資格,3
歯科技工士介護職員実務者研修(旧ヘルパー1級,3
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(重度訪問介護従事者)その他(喀痰吸引3号基礎研修),3
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(認知症介護士)その他(同行援護従事者一般)その他(レクレーション介護士2級)その他(ガイドヘルパー全身性障害者移動介護従事者)その他(福祉有償運送運転資格(介護タクシー)),3
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(遺品整理士認定資格)その他(日本実用漢字技能検定 準二級合格 )その他(強度行動障害支援者養成研修基礎研修)その他(強度行動障害支援者養成研修実践研修)その他(難病患者等ホームヘルパー養成研修基礎課程I)その他(同行援護従業者養成研修一般課程),3
自動車運転免許小学校教諭中学校教諭,3
介護福祉士社会福祉士社会福祉主事任用資格自動車運転免許福祉用具専門相談員サービス管理責任者研修,3
介護支援専門員(ケアマネジャー) 取得予定(1年以内)介護福祉士社会福祉士保育士自動車運転免許,3
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許ネイリスト資格(民間),3
介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)保育士自動車運転免許,3
自動車運転免許小学校教諭,3
医師社会福祉士精神保健福祉士主任介護支援専門員,3
社会福祉士社会福祉主事任用資格自動車運転免許児童指導員任用資格,3
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(メンタルケア心理士),3
介護福祉士医療事務資格(民間)自動車運転免許介護事務資格(民間),3
介護福祉士 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格,3
介護福祉士自動車運転免許その他(全身障がい者移動介護介護従事者)その他(視覚障がい者移動介助従事者),3
介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格保育士自動車運転免許サービス管理責任者研修相談支援従事者研修,3
カイロプラクター 取得予定(1年以内)自動車運転免許 取得予定(1年以内),3
介護福祉士社会福祉主事任用資格自動車運転免許サービス管理責任者研修 取得予定(1年以内)公認心理師その他(食品衛生管理責任者)その他(認知症実践者研修修了)その他(キャラバンメイト養成研修修了),3
