applicant_id,age,gender,residence_pref,same_prefecture_count,different_prefecture_count,total_desired_areas,mobility_score,mobility_rank
2187,28,男性,熊本県,2,27,29,0.931,D: 高い（県外多数）
237,58,女性,滋賀県,4,54,58,0.931,D: 高い（県外多数）
1799,50,男性,青森県,1,13,14,0.9286,D: 高い（県外多数）
173,64,男性,群馬県,14,178,192,0.9271,D: 高い（県外多数）
863,34,男性,奈良県,1,12,13,0.9231,D: 高い（県外多数）
1922,22,男性,埼玉県,1,12,13,0.9231,D: 高い（県外多数）
2436,25,男性,埼玉県,1,10,11,0.9091,D: 高い（県外多数）
6400,46,男性,大阪府,1,10,11,0.9091,D: 高い（県外多数）
888,41,男性,京都府,1,10,11,0.9091,D: 高い（県外多数）
830,48,男性,群馬県,7,69,76,0.9079,D: 高い（県外多数）
2834,30,女性,三重県,17,159,176,0.9034,D: 高い（県外多数）
6956,32,女性,神奈川県,1,9,10,0.9,D: 高い（県外多数）
160,24,女性,福井県,1,9,10,0.9,D: 高い（県外多数）
1078,32,男性,和歌山県,5,42,47,0.8936,D: 高い（県外多数）
3273,31,女性,京都府,1,8,9,0.8889,D: 高い（県外多数）
2086,64,女性,長野県,2,16,18,0.8889,D: 高い（県外多数）
1412,29,女性,大阪府,55,436,491,0.888,D: 高い（県外多数）
1450,49,女性,岡山県,5,36,41,0.878,D: 高い（県外多数）
6919,56,男性,奈良県,1,7,8,0.875,D: 高い（県外多数）
1240,28,女性,兵庫県,5,35,40,0.875,D: 高い（県外多数）
98,50,男性,奈良県,4,28,32,0.875,D: 高い（県外多数）
5064,48,男性,京都府,3,21,24,0.875,D: 高い（県外多数）
6232,50,女性,熊本県,1,7,8,0.875,D: 高い（県外多数）
335,58,男性,大阪府,1,7,8,0.875,D: 高い（県外多数）
987,50,男性,京都府,2,13,15,0.8667,D: 高い（県外多数）
402,26,男性,千葉県,21,126,147,0.8571,D: 高い（県外多数）
1075,24,男性,岐阜県,1,6,7,0.8571,D: 高い（県外多数）
530,37,男性,大阪府,1,6,7,0.8571,D: 高い（県外多数）
790,47,男性,大分県,2,12,14,0.8571,D: 高い（県外多数）
66,31,女性,神奈川県,6,35,41,0.8537,D: 高い（県外多数）
2068,25,女性,兵庫県,3,17,20,0.85,D: 高い（県外多数）
1341,38,男性,神奈川県,10,55,65,0.8462,D: 高い（県外多数）
5726,44,女性,奈良県,7,37,44,0.8409,D: 高い（県外多数）
2019,41,女性,滋賀県,1,5,6,0.8333,D: 高い（県外多数）
1211,27,男性,佐賀県,1,5,6,0.8333,D: 高い（県外多数）
663,50,女性,愛媛県,1,5,6,0.8333,D: 高い（県外多数）
1813,58,女性,京都府,1,5,6,0.8333,D: 高い（県外多数）
213,56,男性,滋賀県,1,5,6,0.8333,D: 高い（県外多数）
6534,34,男性,京都府,3,15,18,0.8333,D: 高い（県外多数）
2788,51,女性,大阪府,1,5,6,0.8333,D: 高い（県外多数）
241,41,女性,兵庫県,1,5,6,0.8333,D: 高い（県外多数）
2516,58,女性,滋賀県,1,5,6,0.8333,D: 高い（県外多数）
1914,25,女性,京都府,1,5,6,0.8333,D: 高い（県外多数）
2249,28,男性,滋賀県,1,5,6,0.8333,D: 高い（県外多数）
972,26,女性,奈良県,1,5,6,0.8333,D: 高い（県外多数）
5566,42,男性,京都府,2,10,12,0.8333,D: 高い（県外多数）
1191,30,男性,東京都,37,178,215,0.8279,D: 高い（県外多数）
5218,29,男性,香川県,2,9,11,0.8182,D: 高い（県外多数）
4924,53,女性,大阪府,12,52,64,0.8125,D: 高い（県外多数）
2050,77,男性,神奈川県,26,108,134,0.806,D: 高い（県外多数）
40,32,女性,東京都,38,157,195,0.8051,D: 高い（県外多数）
2418,74,女性,岐阜県,10,41,51,0.8039,D: 高い（県外多数）
3986,55,女性,広島県,1,4,5,0.8,D: 高い（県外多数）
3305,58,女性,奈良県,1,4,5,0.8,D: 高い（県外多数）
4869,56,男性,石川県,1,4,5,0.8,D: 高い（県外多数）
1407,48,男性,東京都,1,4,5,0.8,D: 高い（県外多数）
5528,50,女性,滋賀県,1,4,5,0.8,D: 高い（県外多数）
981,37,男性,東京都,1,4,5,0.8,D: 高い（県外多数）
2987,45,女性,滋賀県,1,4,5,0.8,D: 高い（県外多数）
366,26,男性,福井県,1,4,5,0.8,D: 高い（県外多数）
692,61,男性,滋賀県,4,16,20,0.8,D: 高い（県外多数）
7098,65,女性,奈良県,1,4,5,0.8,D: 高い（県外多数）
1665,65,女性,京都府,1,4,5,0.8,D: 高い（県外多数）
4128,39,男性,和歌山県,1,4,5,0.8,D: 高い（県外多数）
3539,43,男性,京都府,1,4,5,0.8,D: 高い（県外多数）
691,70,女性,奈良県,1,4,5,0.8,D: 高い（県外多数）
1278,48,女性,京都府,1,4,5,0.8,D: 高い（県外多数）
608,55,女性,京都府,1,4,5,0.8,D: 高い（県外多数）
1705,28,女性,大阪府,1,4,5,0.8,D: 高い（県外多数）
2372,58,女性,京都府,1,4,5,0.8,D: 高い（県外多数）
298,70,男性,滋賀県,1,4,5,0.8,D: 高い（県外多数）
1726,66,男性,京都府,1,4,5,0.8,D: 高い（県外多数）
571,44,女性,奈良県,2,8,10,0.8,D: 高い（県外多数）
641,71,女性,京都府,1,4,5,0.8,D: 高い（県外多数）
325,78,男性,奈良県,8,31,39,0.7949,C: 中程度
3444,52,男性,長崎県,5,19,24,0.7917,C: 中程度
2165,60,女性,三重県,4,15,19,0.7895,C: 中程度
1466,55,男性,三重県,3,11,14,0.7857,C: 中程度
2770,25,女性,徳島県,3,11,14,0.7857,C: 中程度
983,34,男性,京都府,8,29,37,0.7838,C: 中程度
1878,39,男性,滋賀県,2,7,9,0.7778,C: 中程度
3260,58,女性,滋賀県,2,7,9,0.7778,C: 中程度
6164,53,女性,京都府,2,7,9,0.7778,C: 中程度
20,31,女性,兵庫県,7,23,30,0.7667,C: 中程度
5475,38,男性,兵庫県,4,13,17,0.7647,C: 中程度
4716,47,女性,滋賀県,7,22,29,0.7586,C: 中程度
2,45,男性,滋賀県,1,3,4,0.75,C: 中程度
511,58,女性,大阪府,1,3,4,0.75,C: 中程度
351,68,女性,滋賀県,2,6,8,0.75,C: 中程度
1262,60,男性,奈良県,1,3,4,0.75,C: 中程度
1104,59,男性,京都府,1,3,4,0.75,C: 中程度
421,66,女性,京都府,1,3,4,0.75,C: 中程度
1791,62,男性,大阪府,1,3,4,0.75,C: 中程度
2239,48,女性,京都府,1,3,4,0.75,C: 中程度
4453,81,男性,茨城県,1,3,4,0.75,C: 中程度
6125,58,男性,兵庫県,10,30,40,0.75,C: 中程度
5003,31,女性,大阪府,1,3,4,0.75,C: 中程度
6921,41,男性,滋賀県,1,3,4,0.75,C: 中程度
6932,29,男性,大阪府,1,3,4,0.75,C: 中程度
3603,28,女性,大阪府,1,3,4,0.75,C: 中程度
606,51,女性,滋賀県,1,3,4,0.75,C: 中程度
6077,54,女性,滋賀県,1,3,4,0.75,C: 中程度
6065,31,男性,東京都,1,3,4,0.75,C: 中程度
1796,26,女性,和歌山県,1,3,4,0.75,C: 中程度
1070,47,女性,千葉県,1,3,4,0.75,C: 中程度
4772,62,男性,京都府,1,3,4,0.75,C: 中程度
143,57,女性,滋賀県,1,3,4,0.75,C: 中程度
2430,53,男性,京都府,1,3,4,0.75,C: 中程度
7090,43,女性,滋賀県,2,6,8,0.75,C: 中程度
725,50,男性,兵庫県,3,9,12,0.75,C: 中程度
4955,27,男性,兵庫県,1,3,4,0.75,C: 中程度
2284,42,男性,香川県,1,3,4,0.75,C: 中程度
1636,36,男性,京都府,1,3,4,0.75,C: 中程度
7233,47,女性,京都府,1,3,4,0.75,C: 中程度
3497,55,女性,京都府,1,3,4,0.75,C: 中程度
342,39,女性,山口県,1,3,4,0.75,C: 中程度
3139,38,女性,沖縄県,1,3,4,0.75,C: 中程度
295,31,男性,大阪府,1,3,4,0.75,C: 中程度
681,22,男性,京都府,3,9,12,0.75,C: 中程度
6063,49,女性,大阪府,1,3,4,0.75,C: 中程度
2171,29,女性,兵庫県,1,3,4,0.75,C: 中程度
5347,25,女性,滋賀県,1,3,4,0.75,C: 中程度
25,36,男性,京都府,3,9,12,0.75,C: 中程度
1192,46,女性,京都府,2,6,8,0.75,C: 中程度
890,56,男性,奈良県,1,3,4,0.75,C: 中程度
2077,73,女性,兵庫県,2,6,8,0.75,C: 中程度
7456,62,男性,大阪府,1,3,4,0.75,C: 中程度
336,68,男性,埼玉県,35,97,132,0.7348,C: 中程度
2617,45,女性,奈良県,4,11,15,0.7333,C: 中程度
144,39,男性,京都府,4,11,15,0.7333,C: 中程度
3900,44,女性,京都府,3,8,11,0.7273,C: 中程度
216,64,女性,滋賀県,3,8,11,0.7273,C: 中程度
1355,22,男性,兵庫県,7,18,25,0.72,C: 中程度
5276,37,男性,奈良県,2,5,7,0.7143,C: 中程度
3908,36,女性,大阪府,2,5,7,0.7143,C: 中程度
952,65,女性,滋賀県,2,5,7,0.7143,C: 中程度
3158,31,女性,兵庫県,2,5,7,0.7143,C: 中程度
1059,34,男性,京都府,4,10,14,0.7143,C: 中程度
3703,61,女性,奈良県,2,5,7,0.7143,C: 中程度
3282,52,女性,奈良県,2,5,7,0.7143,C: 中程度
412,49,女性,岡山県,6,15,21,0.7143,C: 中程度
2602,61,女性,京都府,2,5,7,0.7143,C: 中程度
4201,63,男性,奈良県,2,5,7,0.7143,C: 中程度
5881,52,男性,京都府,2,5,7,0.7143,C: 中程度
2391,56,女性,福井県,2,5,7,0.7143,C: 中程度
329,39,男性,京都府,7,17,24,0.7083,C: 中程度
187,55,男性,兵庫県,15,36,51,0.7059,C: 中程度
5998,60,女性,大阪府,3,7,10,0.7,C: 中程度
1764,70,男性,滋賀県,3,7,10,0.7,C: 中程度
756,45,男性,滋賀県,4,9,13,0.6923,C: 中程度
546,51,男性,奈良県,4,9,13,0.6923,C: 中程度
259,77,女性,滋賀県,4,9,13,0.6923,C: 中程度
278,31,男性,京都府,14,31,45,0.6889,C: 中程度
4829,36,男性,京都府,5,11,16,0.6875,C: 中程度
2856,52,男性,東京都,5,11,16,0.6875,C: 中程度
4149,52,女性,京都府,7,15,22,0.6818,C: 中程度
494,34,女性,福岡県,16,34,50,0.68,C: 中程度
1605,61,男性,京都府,9,19,28,0.6786,C: 中程度
1402,44,女性,京都府,1,2,3,0.6667,C: 中程度
737,41,女性,大阪府,1,2,3,0.6667,C: 中程度
2250,44,男性,大阪府,1,2,3,0.6667,C: 中程度
2346,31,女性,奈良県,1,2,3,0.6667,C: 中程度
304,58,男性,京都府,3,6,9,0.6667,C: 中程度
3476,64,女性,京都府,1,2,3,0.6667,C: 中程度
857,21,男性,京都府,1,2,3,0.6667,C: 中程度
4106,26,女性,栃木県,1,2,3,0.6667,C: 中程度
3619,29,女性,京都府,2,4,6,0.6667,C: 中程度
4756,25,男性,奈良県,1,2,3,0.6667,C: 中程度
352,54,男性,京都府,2,4,6,0.6667,C: 中程度
1429,59,男性,奈良県,1,2,3,0.6667,C: 中程度
3556,28,女性,大阪府,1,2,3,0.6667,C: 中程度
1109,55,女性,奈良県,1,2,3,0.6667,C: 中程度
3981,56,女性,奈良県,1,2,3,0.6667,C: 中程度
1797,42,女性,京都府,1,2,3,0.6667,C: 中程度
3972,53,男性,滋賀県,1,2,3,0.6667,C: 中程度
5637,31,男性,滋賀県,2,4,6,0.6667,C: 中程度
1223,32,男性,兵庫県,1,2,3,0.6667,C: 中程度
2211,74,男性,宮城県,2,4,6,0.6667,C: 中程度
384,40,女性,京都府,1,2,3,0.6667,C: 中程度
2939,71,男性,滋賀県,1,2,3,0.6667,C: 中程度
674,43,女性,奈良県,1,2,3,0.6667,C: 中程度
1788,48,女性,大阪府,1,2,3,0.6667,C: 中程度
2470,33,男性,滋賀県,1,2,3,0.6667,C: 中程度
3118,63,女性,沖縄県,1,2,3,0.6667,C: 中程度
3766,57,女性,東京都,1,2,3,0.6667,C: 中程度
2373,25,女性,滋賀県,1,2,3,0.6667,C: 中程度
833,54,女性,京都府,1,2,3,0.6667,C: 中程度
6011,44,男性,京都府,2,4,6,0.6667,C: 中程度
6187,27,男性,京都府,1,2,3,0.6667,C: 中程度
489,54,女性,京都府,1,2,3,0.6667,C: 中程度
2102,49,女性,奈良県,1,2,3,0.6667,C: 中程度
1456,33,女性,京都府,1,2,3,0.6667,C: 中程度
6278,25,男性,滋賀県,1,2,3,0.6667,C: 中程度
6368,65,女性,滋賀県,1,2,3,0.6667,C: 中程度
5345,30,女性,滋賀県,1,2,3,0.6667,C: 中程度
5337,51,女性,岩手県,1,2,3,0.6667,C: 中程度
53,63,女性,奈良県,3,6,9,0.6667,C: 中程度
3526,34,女性,奈良県,1,2,3,0.6667,C: 中程度
1903,60,男性,滋賀県,2,4,6,0.6667,C: 中程度
57,38,男性,京都府,1,2,3,0.6667,C: 中程度
5132,29,男性,佐賀県,1,2,3,0.6667,C: 中程度
2404,52,女性,奈良県,1,2,3,0.6667,C: 中程度
1563,37,女性,大阪府,1,2,3,0.6667,C: 中程度
590,44,女性,奈良県,3,6,9,0.6667,C: 中程度
1167,47,女性,奈良県,1,2,3,0.6667,C: 中程度
1027,63,女性,大阪府,2,4,6,0.6667,C: 中程度
2081,41,男性,兵庫県,14,28,42,0.6667,C: 中程度
2784,40,男性,京都府,1,2,3,0.6667,C: 中程度
5107,27,女性,滋賀県,1,2,3,0.6667,C: 中程度
1095,58,男性,滋賀県,2,4,6,0.6667,C: 中程度
2182,52,女性,奈良県,1,2,3,0.6667,C: 中程度
3361,57,女性,三重県,1,2,3,0.6667,C: 中程度
100,32,女性,滋賀県,2,4,6,0.6667,C: 中程度
434,56,女性,大阪府,1,2,3,0.6667,C: 中程度
5015,27,女性,大阪府,1,2,3,0.6667,C: 中程度
5008,39,男性,滋賀県,1,2,3,0.6667,C: 中程度
4960,52,女性,京都府,1,2,3,0.6667,C: 中程度
6917,51,男性,京都府,1,2,3,0.6667,C: 中程度
1701,52,男性,広島県,1,2,3,0.6667,C: 中程度
1320,25,女性,滋賀県,3,6,9,0.6667,C: 中程度
1321,22,女性,京都府,1,2,3,0.6667,C: 中程度
128,83,男性,滋賀県,9,18,27,0.6667,C: 中程度
824,27,男性,京都府,1,2,3,0.6667,C: 中程度
1072,40,男性,京都府,1,2,3,0.6667,C: 中程度
1991,35,女性,滋賀県,1,2,3,0.6667,C: 中程度
2278,21,男性,奈良県,1,2,3,0.6667,C: 中程度
4910,70,男性,大阪府,1,2,3,0.6667,C: 中程度
6968,46,男性,滋賀県,2,4,6,0.6667,C: 中程度
3374,25,女性,滋賀県,1,2,3,0.6667,C: 中程度
7006,43,男性,京都府,1,2,3,0.6667,C: 中程度
4866,35,男性,滋賀県,1,2,3,0.6667,C: 中程度
1156,51,男性,京都府,1,2,3,0.6667,C: 中程度
4855,24,女性,京都府,1,2,3,0.6667,C: 中程度
541,45,男性,京都府,1,2,3,0.6667,C: 中程度
2425,31,女性,京都府,2,4,6,0.6667,C: 中程度
4802,33,男性,京都府,1,2,3,0.6667,C: 中程度
617,50,男性,京都府,3,6,9,0.6667,C: 中程度
193,48,男性,大阪府,3,6,9,0.6667,C: 中程度
867,28,女性,京都府,1,2,3,0.6667,C: 中程度
2433,55,男性,奈良県,1,2,3,0.6667,C: 中程度
2233,32,男性,大阪府,1,2,3,0.6667,C: 中程度
1777,43,男性,京都府,1,2,3,0.6667,C: 中程度
1459,43,女性,大阪府,1,2,3,0.6667,C: 中程度
220,39,女性,京都府,1,2,3,0.6667,C: 中程度
2437,49,男性,滋賀県,2,4,6,0.6667,C: 中程度
2874,43,女性,奈良県,1,2,3,0.6667,C: 中程度
1370,57,女性,大阪府,1,2,3,0.6667,C: 中程度
848,54,男性,滋賀県,1,2,3,0.6667,C: 中程度
4594,41,男性,奈良県,1,2,3,0.6667,C: 中程度
3401,57,女性,滋賀県,1,2,3,0.6667,C: 中程度
4561,53,男性,奈良県,1,2,3,0.6667,C: 中程度
4554,28,女性,滋賀県,1,2,3,0.6667,C: 中程度
3530,66,男性,奈良県,1,2,3,0.6667,C: 中程度
563,62,男性,京都府,11,22,33,0.6667,C: 中程度
2025,60,女性,大阪府,4,8,12,0.6667,C: 中程度
7315,38,男性,京都府,1,2,3,0.6667,C: 中程度
768,84,男性,滋賀県,1,2,3,0.6667,C: 中程度
3412,51,女性,京都府,1,2,3,0.6667,C: 中程度
5410,31,男性,京都府,1,2,3,0.6667,C: 中程度
4521,31,男性,大阪府,1,2,3,0.6667,C: 中程度
2381,45,女性,京都府,1,2,3,0.6667,C: 中程度
1384,36,男性,京都府,1,2,3,0.6667,C: 中程度
5482,64,男性,京都府,1,2,3,0.6667,C: 中程度
956,41,男性,大阪府,1,2,3,0.6667,C: 中程度
2030,60,女性,滋賀県,1,2,3,0.6667,C: 中程度
5509,28,女性,北海道,1,2,3,0.6667,C: 中程度
3182,46,男性,滋賀県,1,2,3,0.6667,C: 中程度
2161,26,女性,滋賀県,1,2,3,0.6667,C: 中程度
5532,23,女性,大阪府,1,2,3,0.6667,C: 中程度
1676,52,女性,和歌山県,1,2,3,0.6667,C: 中程度
4264,31,女性,京都府,1,2,3,0.6667,C: 中程度
7422,47,女性,京都府,1,2,3,0.6667,C: 中程度
379,44,男性,大阪府,1,2,3,0.6667,C: 中程度
280,35,男性,滋賀県,1,2,3,0.6667,C: 中程度
4253,73,女性,奈良県,1,2,3,0.6667,C: 中程度
4234,66,女性,京都府,1,2,3,0.6667,C: 中程度
5632,31,女性,兵庫県,1,2,3,0.6667,C: 中程度
155,46,男性,大阪府,5,9,14,0.6429,C: 中程度
973,44,女性,福井県,5,9,14,0.6429,C: 中程度
969,43,男性,奈良県,5,9,14,0.6429,C: 中程度
900,37,女性,大阪府,5,9,14,0.6429,C: 中程度
4064,51,男性,京都府,5,9,14,0.6429,C: 中程度
5897,56,男性,京都府,4,7,11,0.6364,C: 中程度
1871,33,男性,滋賀県,6,10,16,0.625,C: 中程度
1295,39,女性,京都府,3,5,8,0.625,C: 中程度
2169,30,女性,滋賀県,3,5,8,0.625,C: 中程度
5257,52,女性,奈良県,3,5,8,0.625,C: 中程度
211,62,男性,京都府,5,8,13,0.6154,C: 中程度
745,40,男性,埼玉県,29,46,75,0.6133,C: 中程度
884,21,女性,京都府,2,3,5,0.6,C: 中程度
314,43,男性,神奈川県,12,18,30,0.6,C: 中程度
3050,69,女性,京都府,2,3,5,0.6,C: 中程度
7005,28,男性,広島県,2,3,5,0.6,C: 中程度
5173,64,女性,奈良県,2,3,5,0.6,C: 中程度
3170,47,男性,京都府,4,6,10,0.6,C: 中程度
1860,62,女性,京都府,2,3,5,0.6,C: 中程度
3256,33,女性,大阪府,2,3,5,0.6,C: 中程度
1415,20,女性,滋賀県,2,3,5,0.6,C: 中程度
695,33,女性,奈良県,2,3,5,0.6,C: 中程度
597,46,男性,滋賀県,2,3,5,0.6,C: 中程度
4418,77,男性,京都府,2,3,5,0.6,C: 中程度
6389,59,女性,東京都,2,3,5,0.6,C: 中程度
6647,44,女性,愛知県,4,6,10,0.6,C: 中程度
829,49,男性,奈良県,2,3,5,0.6,C: 中程度
4919,25,男性,大阪府,2,3,5,0.6,C: 中程度
5022,52,男性,京都府,2,3,5,0.6,C: 中程度
864,53,女性,滋賀県,4,6,10,0.6,C: 中程度
3381,39,男性,京都府,2,3,5,0.6,C: 中程度
2475,42,男性,京都府,2,3,5,0.6,C: 中程度
776,33,男性,滋賀県,2,3,5,0.6,C: 中程度
2699,66,女性,滋賀県,2,3,5,0.6,C: 中程度
3165,56,男性,大阪府,8,12,20,0.6,C: 中程度
2702,47,女性,京都府,2,3,5,0.6,C: 中程度
1352,79,男性,大阪府,2,3,5,0.6,C: 中程度
2803,41,女性,奈良県,2,3,5,0.6,C: 中程度
1098,25,女性,奈良県,13,19,32,0.5938,C: 中程度
5590,72,女性,京都府,12,17,29,0.5862,C: 中程度
267,57,女性,京都府,15,21,36,0.5833,C: 中程度
504,46,男性,大阪府,8,11,19,0.5789,C: 中程度
3838,55,男性,東京都,16,22,38,0.5789,C: 中程度
1558,38,男性,京都府,8,11,19,0.5789,C: 中程度
1527,23,男性,熊本県,8,11,19,0.5789,C: 中程度
531,31,女性,大阪府,14,19,33,0.5758,C: 中程度
4256,61,男性,滋賀県,3,4,7,0.5714,C: 中程度
5323,43,男性,滋賀県,3,4,7,0.5714,C: 中程度
1703,32,男性,大阪府,9,12,21,0.5714,C: 中程度
636,58,男性,滋賀県,9,12,21,0.5714,C: 中程度
1224,55,男性,奈良県,3,4,7,0.5714,C: 中程度
518,76,男性,滋賀県,3,4,7,0.5714,C: 中程度
537,56,女性,京都府,3,4,7,0.5714,C: 中程度
1688,61,女性,埼玉県,3,4,7,0.5714,C: 中程度
2092,30,女性,京都府,3,4,7,0.5714,C: 中程度
4856,72,女性,京都府,6,8,14,0.5714,C: 中程度
239,30,男性,京都府,15,20,35,0.5714,C: 中程度
3263,60,男性,大阪府,4,5,9,0.5556,C: 中程度
5928,39,男性,大阪府,4,5,9,0.5556,C: 中程度
4457,74,女性,長野県,4,5,9,0.5556,C: 中程度
1507,36,男性,滋賀県,8,10,18,0.5556,C: 中程度
2624,52,女性,兵庫県,4,5,9,0.5556,C: 中程度
658,63,女性,兵庫県,13,16,29,0.5517,C: 中程度
60,25,男性,大阪府,5,6,11,0.5455,C: 中程度
192,51,男性,滋賀県,5,6,11,0.5455,C: 中程度
2899,26,女性,京都府,10,12,22,0.5455,C: 中程度
4209,74,男性,京都府,6,7,13,0.5385,C: 中程度
420,68,女性,奈良県,6,7,13,0.5385,C: 中程度
4299,69,女性,兵庫県,7,8,15,0.5333,C: 中程度
1033,43,男性,京都府,8,9,17,0.5294,C: 中程度
445,66,女性,愛知県,52,58,110,0.5273,C: 中程度
508,34,女性,福岡県,12,13,25,0.52,C: 中程度
1747,64,男性,兵庫県,12,13,25,0.52,C: 中程度
1625,19,女性,京都府,1,1,2,0.5,C: 中程度
714,48,女性,滋賀県,1,1,2,0.5,C: 中程度
2831,34,女性,京都府,1,1,2,0.5,C: 中程度
2558,34,男性,滋賀県,2,2,4,0.5,C: 中程度
2883,32,女性,滋賀県,1,1,2,0.5,C: 中程度
3629,24,男性,京都府,1,1,2,0.5,C: 中程度
723,23,女性,静岡県,4,4,8,0.5,C: 中程度
1823,39,女性,京都府,1,1,2,0.5,C: 中程度
734,46,女性,京都府,2,2,4,0.5,C: 中程度
3195,61,男性,京都府,1,1,2,0.5,C: 中程度
2567,26,男性,滋賀県,1,1,2,0.5,C: 中程度
1819,39,女性,京都府,1,1,2,0.5,C: 中程度
749,69,男性,京都府,1,1,2,0.5,C: 中程度
751,55,女性,京都府,1,1,2,0.5,C: 中程度
