source,target,flow_count,source_pref,source_muni,target_pref,target_muni
京都府京都市右京区,愛知県名古屋市西区,1,京都府,京都市右京区,愛知県,名古屋市西区
京都府京都市右京区,愛知県小牧市,1,京都府,京都市右京区,愛知県,小牧市
京都府京都市右京区,愛知県一宮市,1,京都府,京都市右京区,愛知県,一宮市
京都府亀岡市,大阪府東大阪市,1,京都府,亀岡市,大阪府,東大阪市
埼玉県越谷市,埼玉県草加市,1,埼玉県,越谷市,埼玉県,草加市
埼玉県越谷市,京都府京都市山科区,1,埼玉県,越谷市,京都府,京都市山科区
滋賀県守山市,滋賀県高島市,1,滋賀県,守山市,滋賀県,高島市
滋賀県守山市,滋賀県近江八幡市,1,滋賀県,守山市,滋賀県,近江八幡市
京都府京都市西京区,京都府綴喜郡宇治田原町,1,京都府,京都市西京区,京都府,綴喜郡宇治田原町
京都府京丹後市,京都府長岡京市,1,京都府,京丹後市,京都府,長岡京市
千葉県香取郡東庄町,東京都,1,千葉県,香取郡東庄町,東京都,
千葉県香取郡東庄町,神奈川県,1,千葉県,香取郡東庄町,神奈川県,
千葉県香取郡東庄町,千葉県,1,千葉県,香取郡東庄町,千葉県,
千葉県香取郡東庄町,京都府京都市下京区,1,千葉県,香取郡東庄町,京都府,京都市下京区
岐阜県岐阜市,京都府京都市山科区,1,岐阜県,岐阜市,京都府,京都市山科区
岐阜県岐阜市,京都府京都市上京区,1,岐阜県,岐阜市,京都府,京都市上京区
岐阜県岐阜市,京都府京都市下京区,1,岐阜県,岐阜市,京都府,京都市下京区
岐阜県岐阜市,京都府京都市南区,1,岐阜県,岐阜市,京都府,京都市南区
鹿児島県大島郡天城町,京都府長岡京市,1,鹿児島県,大島郡天城町,京都府,長岡京市
鹿児島県大島郡天城町,京都府向日市,1,鹿児島県,大島郡天城町,京都府,向日市
和歌山県伊都郡九度山町,大阪府羽曳野市,1,和歌山県,伊都郡九度山町,大阪府,羽曳野市
和歌山県伊都郡九度山町,和歌山県橋本市,1,和歌山県,伊都郡九度山町,和歌山県,橋本市
和歌山県伊都郡九度山町,和歌山県紀の川市,1,和歌山県,伊都郡九度山町,和歌山県,紀の川市
和歌山県伊都郡九度山町,和歌山県伊都郡かつらぎ町,1,和歌山県,伊都郡九度山町,和歌山県,伊都郡かつらぎ町
和歌山県伊都郡九度山町,大阪府富田林市,1,和歌山県,伊都郡九度山町,大阪府,富田林市
和歌山県伊都郡九度山町,大阪府河内長野市,1,和歌山県,伊都郡九度山町,大阪府,河内長野市
和歌山県伊都郡九度山町,奈良県御所市,1,和歌山県,伊都郡九度山町,奈良県,御所市
和歌山県伊都郡九度山町,奈良県吉野郡大淀町,1,和歌山県,伊都郡九度山町,奈良県,吉野郡大淀町
和歌山県伊都郡九度山町,和歌山県和歌山市,1,和歌山県,伊都郡九度山町,和歌山県,和歌山市
和歌山県伊都郡九度山町,奈良県大和高田市,1,和歌山県,伊都郡九度山町,奈良県,大和高田市
和歌山県伊都郡九度山町,奈良県葛城市,1,和歌山県,伊都郡九度山町,奈良県,葛城市
和歌山県伊都郡九度山町,大阪府松原市,1,和歌山県,伊都郡九度山町,大阪府,松原市
和歌山県伊都郡九度山町,奈良県磯城郡田原本町,1,和歌山県,伊都郡九度山町,奈良県,磯城郡田原本町
和歌山県伊都郡九度山町,大阪府大阪狭山市,1,和歌山県,伊都郡九度山町,大阪府,大阪狭山市
和歌山県伊都郡九度山町,奈良県橿原市,1,和歌山県,伊都郡九度山町,奈良県,橿原市
和歌山県伊都郡九度山町,大阪府藤井寺市,1,和歌山県,伊都郡九度山町,大阪府,藤井寺市
和歌山県伊都郡九度山町,大阪府和泉市,1,和歌山県,伊都郡九度山町,大阪府,和泉市
和歌山県伊都郡九度山町,奈良県生駒郡三郷町,1,和歌山県,伊都郡九度山町,奈良県,生駒郡三郷町
和歌山県伊都郡九度山町,奈良県奈良市,1,和歌山県,伊都郡九度山町,奈良県,奈良市
和歌山県伊都郡九度山町,大阪府大阪市西区,1,和歌山県,伊都郡九度山町,大阪府,大阪市西区
和歌山県伊都郡九度山町,大阪府東大阪市,1,和歌山県,伊都郡九度山町,大阪府,東大阪市
和歌山県伊都郡九度山町,大阪府大阪市鶴見区,1,和歌山県,伊都郡九度山町,大阪府,大阪市鶴見区
和歌山県伊都郡九度山町,大阪府大阪市平野区,1,和歌山県,伊都郡九度山町,大阪府,大阪市平野区
和歌山県伊都郡九度山町,大阪府大阪市生野区,1,和歌山県,伊都郡九度山町,大阪府,大阪市生野区
和歌山県伊都郡九度山町,大阪府泉南郡熊取町,1,和歌山県,伊都郡九度山町,大阪府,泉南郡熊取町
和歌山県伊都郡九度山町,大阪府泉南市,1,和歌山県,伊都郡九度山町,大阪府,泉南市
和歌山県伊都郡九度山町,京都府木津川市,1,和歌山県,伊都郡九度山町,京都府,木津川市
和歌山県伊都郡九度山町,大阪府茨木市,1,和歌山県,伊都郡九度山町,大阪府,茨木市
和歌山県伊都郡九度山町,大阪府泉大津市,1,和歌山県,伊都郡九度山町,大阪府,泉大津市
和歌山県伊都郡九度山町,大阪府高石市,1,和歌山県,伊都郡九度山町,大阪府,高石市
和歌山県伊都郡九度山町,大阪府大東市,1,和歌山県,伊都郡九度山町,大阪府,大東市
和歌山県伊都郡九度山町,大阪府南河内郡河南町,1,和歌山県,伊都郡九度山町,大阪府,南河内郡河南町
和歌山県伊都郡九度山町,大阪府堺市美原区,1,和歌山県,伊都郡九度山町,大阪府,堺市美原区
和歌山県伊都郡九度山町,大阪府貝塚市,1,和歌山県,伊都郡九度山町,大阪府,貝塚市
和歌山県伊都郡九度山町,大阪府堺市東区,1,和歌山県,伊都郡九度山町,大阪府,堺市東区
和歌山県伊都郡九度山町,大阪府摂津市,1,和歌山県,伊都郡九度山町,大阪府,摂津市
和歌山県伊都郡九度山町,大阪府堺市南区,1,和歌山県,伊都郡九度山町,大阪府,堺市南区
和歌山県伊都郡九度山町,京都府京都市山科区,1,和歌山県,伊都郡九度山町,京都府,京都市山科区
和歌山県伊都郡九度山町,大阪府大阪市住之江区,1,和歌山県,伊都郡九度山町,大阪府,大阪市住之江区
和歌山県伊都郡九度山町,大阪府大阪市住吉区,1,和歌山県,伊都郡九度山町,大阪府,大阪市住吉区
和歌山県伊都郡九度山町,大阪府高槻市,1,和歌山県,伊都郡九度山町,大阪府,高槻市
和歌山県伊都郡九度山町,和歌山県岩出市,1,和歌山県,伊都郡九度山町,和歌山県,岩出市
和歌山県伊都郡九度山町,大阪府大阪市城東区,1,和歌山県,伊都郡九度山町,大阪府,大阪市城東区
和歌山県伊都郡九度山町,大阪府大阪市淀川区,1,和歌山県,伊都郡九度山町,大阪府,大阪市淀川区
和歌山県伊都郡九度山町,大阪府大阪市浪速区,1,和歌山県,伊都郡九度山町,大阪府,大阪市浪速区
和歌山県伊都郡九度山町,大阪府寝屋川市,1,和歌山県,伊都郡九度山町,大阪府,寝屋川市
和歌山県伊都郡九度山町,大阪府泉佐野市,1,和歌山県,伊都郡九度山町,大阪府,泉佐野市
奈良県大和高田市,奈良県奈良市,1,奈良県,大和高田市,奈良県,奈良市
奈良県大和高田市,奈良県天理市,1,奈良県,大和高田市,奈良県,天理市
奈良県大和高田市,大阪府南河内郡太子町,1,奈良県,大和高田市,大阪府,南河内郡太子町
奈良県大和高田市,奈良県磯城郡川西町,1,奈良県,大和高田市,奈良県,磯城郡川西町
奈良県大和高田市,大阪府東大阪市,1,奈良県,大和高田市,大阪府,東大阪市
奈良県大和高田市,奈良県大和郡山市,1,奈良県,大和高田市,奈良県,大和郡山市
奈良県大和高田市,奈良県御所市,1,奈良県,大和高田市,奈良県,御所市
奈良県大和高田市,京都府城陽市,1,奈良県,大和高田市,京都府,城陽市
奈良県大和高田市,奈良県橿原市,1,奈良県,大和高田市,奈良県,橿原市
奈良県大和高田市,奈良県香芝市,1,奈良県,大和高田市,奈良県,香芝市
奈良県大和高田市,大阪府羽曳野市,1,奈良県,大和高田市,大阪府,羽曳野市
奈良県大和高田市,大阪府大東市,1,奈良県,大和高田市,大阪府,大東市
奈良県大和高田市,奈良県北葛城郡王寺町,1,奈良県,大和高田市,奈良県,北葛城郡王寺町
奈良県大和高田市,奈良県磯城郡田原本町,1,奈良県,大和高田市,奈良県,磯城郡田原本町
奈良県大和高田市,大阪府富田林市,1,奈良県,大和高田市,大阪府,富田林市
奈良県大和高田市,京都府京田辺市,1,奈良県,大和高田市,京都府,京田辺市
奈良県大和高田市,奈良県生駒郡斑鳩町,1,奈良県,大和高田市,奈良県,生駒郡斑鳩町
奈良県大和高田市,大阪府大阪市鶴見区,1,奈良県,大和高田市,大阪府,大阪市鶴見区
奈良県大和高田市,大阪府大阪市東成区,1,奈良県,大和高田市,大阪府,大阪市東成区
奈良県大和高田市,大阪府大阪市住吉区,1,奈良県,大和高田市,大阪府,大阪市住吉区
奈良県大和高田市,大阪府大阪市阿倍野区,1,奈良県,大和高田市,大阪府,大阪市阿倍野区
京都府京都市中京区,大阪府堺市北区,1,京都府,京都市中京区,大阪府,堺市北区
京都府京都市中京区,大阪府大阪市淀川区,1,京都府,京都市中京区,大阪府,大阪市淀川区
京都府京都市中京区,大阪府豊中市,1,京都府,京都市中京区,大阪府,豊中市
京都府京都市中京区,大阪府守口市,1,京都府,京都市中京区,大阪府,守口市
和歌山県和歌山市,和歌山県橋本市,1,和歌山県,和歌山市,和歌山県,橋本市
京都府京都市中京区,京都府木津川市,1,京都府,京都市中京区,京都府,木津川市
京都府京都市中京区,三重県伊賀市,1,京都府,京都市中京区,三重県,伊賀市
京都府京都市中京区,福岡県福岡市早良区,1,京都府,京都市中京区,福岡県,福岡市早良区
奈良県橿原市,大阪府南河内郡太子町,1,奈良県,橿原市,大阪府,南河内郡太子町
奈良県橿原市,大阪府羽曳野市,1,奈良県,橿原市,大阪府,羽曳野市
奈良県橿原市,大阪府大阪市阿倍野区,1,奈良県,橿原市,大阪府,大阪市阿倍野区
奈良県橿原市,奈良県北葛城郡上牧町,1,奈良県,橿原市,奈良県,北葛城郡上牧町
奈良県橿原市,大阪府大阪市生野区,1,奈良県,橿原市,大阪府,大阪市生野区
奈良県橿原市,大阪府東大阪市,1,奈良県,橿原市,大阪府,東大阪市
奈良県橿原市,大阪府門真市,1,奈良県,橿原市,大阪府,門真市
奈良県橿原市,大阪府藤井寺市,1,奈良県,橿原市,大阪府,藤井寺市
奈良県橿原市,大阪府大阪市中央区,1,奈良県,橿原市,大阪府,大阪市中央区
奈良県橿原市,大阪府大阪市天王寺区,1,奈良県,橿原市,大阪府,大阪市天王寺区
奈良県橿原市,奈良県磯城郡田原本町,1,奈良県,橿原市,奈良県,磯城郡田原本町
奈良県橿原市,奈良県桜井市,1,奈良県,橿原市,奈良県,桜井市
奈良県橿原市,大阪府柏原市,1,奈良県,橿原市,大阪府,柏原市
奈良県橿原市,大阪府吹田市,1,奈良県,橿原市,大阪府,吹田市
奈良県橿原市,大阪府八尾市,1,奈良県,橿原市,大阪府,八尾市
奈良県橿原市,京都府宇治市,1,奈良県,橿原市,京都府,宇治市
奈良県橿原市,大阪府大阪市北区,1,奈良県,橿原市,大阪府,大阪市北区
奈良県橿原市,大阪府大阪市浪速区,1,奈良県,橿原市,大阪府,大阪市浪速区
奈良県橿原市,福島県郡山市,1,奈良県,橿原市,福島県,郡山市
奈良県橿原市,大阪府大東市,1,奈良県,橿原市,大阪府,大東市
京都府八幡市,和歌山県岩出市,1,京都府,八幡市,和歌山県,岩出市
神奈川県横浜市栄区,福岡県,1,神奈川県,横浜市栄区,福岡県,
神奈川県横浜市栄区,京都府,1,神奈川県,横浜市栄区,京都府,
神奈川県横浜市栄区,千葉県,1,神奈川県,横浜市栄区,千葉県,
神奈川県横浜市栄区,神奈川県横浜市港南区,1,神奈川県,横浜市栄区,神奈川県,横浜市港南区
神奈川県横浜市栄区,神奈川県鎌倉市,1,神奈川県,横浜市栄区,神奈川県,鎌倉市
神奈川県横浜市栄区,神奈川県秦野市,1,神奈川県,横浜市栄区,神奈川県,秦野市
神奈川県横浜市栄区,神奈川県横浜市港北区,1,神奈川県,横浜市栄区,神奈川県,横浜市港北区
神奈川県横浜市栄区,神奈川県横浜市戸塚区,1,神奈川県,横浜市栄区,神奈川県,横浜市戸塚区
神奈川県横浜市栄区,神奈川県横浜市保土ケ谷区,1,神奈川県,横浜市栄区,神奈川県,横浜市保土ケ谷区
神奈川県横浜市栄区,神奈川県横浜市南区,1,神奈川県,横浜市栄区,神奈川県,横浜市南区
神奈川県横浜市栄区,神奈川県横浜市緑区,1,神奈川県,横浜市栄区,神奈川県,横浜市緑区
大阪府守口市,大阪府,1,大阪府,守口市,大阪府,
大阪府守口市,京都府京都市下京区,1,大阪府,守口市,京都府,京都市下京区
大阪府守口市,大阪府門真市,1,大阪府,守口市,大阪府,門真市
大阪府守口市,兵庫県川西市,1,大阪府,守口市,兵庫県,川西市
大阪府守口市,大阪府箕面市,1,大阪府,守口市,大阪府,箕面市
大阪府守口市,兵庫県尼崎市,1,大阪府,守口市,兵庫県,尼崎市
大阪府守口市,兵庫県宝塚市,1,大阪府,守口市,兵庫県,宝塚市
大阪府守口市,兵庫県伊丹市,1,大阪府,守口市,兵庫県,伊丹市
大阪府守口市,大阪府大阪市西淀川区,1,大阪府,守口市,大阪府,大阪市西淀川区
大阪府守口市,京都府京都市伏見区,1,大阪府,守口市,京都府,京都市伏見区
京都府木津川市,奈良県北葛城郡河合町,1,京都府,木津川市,奈良県,北葛城郡河合町
京都府京丹後市,京都府,1,京都府,京丹後市,京都府,
京都府京丹後市,兵庫県,1,京都府,京丹後市,兵庫県,
兵庫県丹波市,京都府綾部市,1,兵庫県,丹波市,京都府,綾部市
東京都東村山市,埼玉県入間市,1,東京都,東村山市,埼玉県,入間市
東京都東村山市,東京都東久留米市,1,東京都,東村山市,東京都,東久留米市
東京都東村山市,東京都国分寺市,1,東京都,東村山市,東京都,国分寺市
東京都東村山市,埼玉県さいたま市大宮区,1,東京都,東村山市,埼玉県,さいたま市大宮区
