municipality,persona_name,age_group,gender,employment_status,count,total_in_municipality,market_share_pct,avg_age,avg_desired_areas,avg_qualifications,national_license_rate
京都府宇治市,20代・女性・在学中,20代,女性,在学中,12,873,1.3745704467353952,20.916666666666668,1.25,0.08333333333333333,0.0
京都府京都市中京区,50代・女性・在学中,50代,女性,在学中,1,818,0.12224938875305623,54.0,8.0,1.0,0.0
京都府京都市中京区,50代・女性・離職中,50代,女性,離職中,31,818,3.7897310513447433,53.74193548387097,5.129032258064516,2.225806451612903,0.03225806451612903
京都府京都市中京区,50代・女性・就業中,50代,女性,就業中,100,818,12.224938875305623,54.27,5.73,2.05,0.05
京都府京都市中京区,50代・男性・離職中,50代,男性,離職中,12,818,1.466992665036675,55.083333333333336,12.25,1.5,0.0
京都府京都市中京区,50代・男性・就業中,50代,男性,就業中,46,818,5.623471882640587,54.108695652173914,6.8478260869565215,2.0869565217391304,0.043478260869565216
京都府京都市中京区,40代・女性・在学中,40代,女性,在学中,1,818,0.12224938875305623,44.0,11.0,1.0,0.0
京都府京都市中京区,40代・女性・離職中,40代,女性,離職中,41,818,5.012224938875306,45.48780487804878,5.853658536585366,1.7560975609756098,0.024390243902439025
京都府京都市中京区,40代・女性・就業中,40代,女性,就業中,71,818,8.679706601466993,45.140845070422536,4.690140845070423,2.295774647887324,0.04225352112676056
京都府京都市中京区,40代・男性・在学中,40代,男性,在学中,1,818,0.12224938875305623,43.0,8.0,2.0,0.0
京都府京都市中京区,40代・男性・離職中,40代,男性,離職中,27,818,3.3007334963325183,44.51851851851852,4.703703703703703,1.4074074074074074,0.0
京都府京都市中京区,40代・男性・就業中,40代,男性,就業中,46,818,5.623471882640587,44.69565217391305,7.673913043478261,2.152173913043478,0.021739130434782608
京都府京都市中京区,30代・女性・在学中,30代,女性,在学中,5,818,0.6112469437652812,33.6,2.6,1.2,0.0
京都府京都市中京区,30代・女性・離職中,30代,女性,離職中,27,818,3.3007334963325183,34.2962962962963,4.407407407407407,1.8148148148148149,0.037037037037037035
京都府京都市中京区,30代・女性・就業中,30代,女性,就業中,49,818,5.990220048899755,33.57142857142857,4.653061224489796,1.8571428571428572,0.02040816326530612
京都府京都市中京区,30代・男性・在学中,30代,男性,在学中,4,818,0.4889975550122249,34.0,8.0,1.5,0.0
京都府京都市中京区,30代・男性・離職中,30代,男性,離職中,24,818,2.93398533007335,34.416666666666664,10.833333333333334,2.0416666666666665,0.0
京都府京都市中京区,30代・男性・就業中,30代,男性,就業中,41,818,5.012224938875306,35.048780487804876,11.609756097560975,1.951219512195122,0.04878048780487805
京都府京都市中京区,20代・女性・在学中,20代,女性,在学中,11,818,1.3447432762836184,22.454545454545453,2.909090909090909,0.2727272727272727,0.0
京都府京都市中京区,20代・女性・離職中,20代,女性,離職中,24,818,2.93398533007335,24.625,7.0,0.9583333333333334,0.041666666666666664
京都府京都市中京区,20代・女性・就業中,20代,女性,就業中,35,818,4.278728606356968,25.37142857142857,19.2,1.542857142857143,0.02857142857142857
京都府京都市中京区,20代・男性・在学中,20代,男性,在学中,12,818,1.466992665036675,23.166666666666668,2.0833333333333335,0.4166666666666667,0.0
京都府京都市中京区,20代・男性・離職中,20代,男性,離職中,10,818,1.2224938875305624,25.2,18.0,1.0,0.0
京都府京都市中京区,20代・男性・就業中,20代,男性,就業中,21,818,2.567237163814181,25.857142857142858,7.809523809523809,1.7619047619047619,0.0
京都府京都市中京区,60代・女性・在学中,60代,女性,在学中,2,818,0.24449877750611246,67.0,1.0,0.0,0.0
京都府京都市中京区,60代・女性・離職中,60代,女性,離職中,34,818,4.156479217603912,64.0,9.176470588235293,1.5588235294117647,0.11764705882352941
京都府京都市中京区,60代・女性・就業中,60代,女性,就業中,59,818,7.212713936430318,63.28813559322034,5.016949152542373,2.0,0.0847457627118644
京都府京都市中京区,60代・男性・離職中,60代,男性,離職中,15,818,1.8337408312958436,63.93333333333333,8.6,2.533333333333333,0.0
京都府京都市中京区,60代・男性・就業中,60代,男性,就業中,29,818,3.5452322738386304,64.20689655172414,11.344827586206897,2.3448275862068964,0.034482758620689655
京都府京都市中京区,70歳以上・女性・在学中,70歳以上,女性,在学中,1,818,0.12224938875305623,75.0,7.0,0.0,0.0
京都府京都市中京区,70歳以上・女性・離職中,70歳以上,女性,離職中,13,818,1.5892420537897312,73.61538461538461,5.384615384615385,1.4615384615384615,0.07692307692307693
京都府京都市中京区,70歳以上・女性・就業中,70歳以上,女性,就業中,10,818,1.2224938875305624,73.5,4.8,1.5,0.0
京都府京都市中京区,70歳以上・男性・離職中,70歳以上,男性,離職中,6,818,0.7334963325183375,72.66666666666667,8.0,1.3333333333333333,0.0
京都府京都市中京区,70歳以上・男性・就業中,70歳以上,男性,就業中,9,818,1.1002444987775062,73.0,3.888888888888889,2.0,0.0
京都府京都市下京区,50代・女性・在学中,50代,女性,在学中,1,804,0.12437810945273632,54.0,8.0,1.0,0.0
京都府京都市下京区,50代・女性・離職中,50代,女性,離職中,34,804,4.228855721393035,54.029411764705884,6.176470588235294,1.9705882352941178,0.029411764705882353
京都府京都市下京区,50代・女性・就業中,50代,女性,就業中,117,804,14.55223880597015,54.256410256410255,5.547008547008547,2.0085470085470085,0.05982905982905983
京都府京都市下京区,50代・男性・離職中,50代,男性,離職中,24,804,2.9850746268656714,54.541666666666664,11.125,1.6666666666666667,0.0
京都府京都市下京区,50代・男性・就業中,50代,男性,就業中,35,804,4.353233830845771,54.42857142857143,7.857142857142857,2.6,0.02857142857142857
京都府京都市下京区,30代・女性・在学中,30代,女性,在学中,1,804,0.12437810945273632,30.0,4.0,1.0,0.0
京都府京都市下京区,30代・女性・離職中,30代,女性,離職中,32,804,3.9800995024875623,34.125,4.53125,1.625,0.03125
京都府京都市下京区,30代・女性・就業中,30代,女性,就業中,43,804,5.348258706467662,33.23255813953488,4.767441860465116,2.2093023255813953,0.0
京都府京都市下京区,30代・男性・在学中,30代,男性,在学中,4,804,0.4975124378109453,33.75,7.5,0.75,0.0
京都府京都市下京区,30代・男性・離職中,30代,男性,離職中,26,804,3.233830845771144,34.84615384615385,9.807692307692308,1.8846153846153846,0.0
京都府京都市下京区,30代・男性・就業中,30代,男性,就業中,44,804,5.472636815920398,34.93181818181818,12.681818181818182,2.340909090909091,0.0
京都府京都市下京区,20代・女性・在学中,20代,女性,在学中,6,804,0.7462686567164178,24.666666666666668,5.5,1.0,0.0
京都府京都市下京区,20代・女性・離職中,20代,女性,離職中,37,804,4.601990049751244,24.45945945945946,6.351351351351352,1.0,0.05405405405405406
京都府京都市下京区,20代・女性・就業中,20代,女性,就業中,34,804,4.228855721393035,25.41176470588235,21.147058823529413,1.5,0.08823529411764706
京都府京都市下京区,20代・男性・在学中,20代,男性,在学中,9,804,1.1194029850746268,24.22222222222222,3.0,0.7777777777777778,0.0
京都府京都市下京区,20代・男性・離職中,20代,男性,離職中,12,804,1.4925373134328357,25.333333333333332,16.5,1.0833333333333333,0.0
京都府京都市下京区,20代・男性・就業中,20代,男性,就業中,14,804,1.7412935323383085,26.357142857142858,5.785714285714286,2.0714285714285716,0.0
京都府京都市下京区,40代・女性・在学中,40代,女性,在学中,2,804,0.24875621890547264,43.0,51.0,1.5,0.0
京都府京都市下京区,40代・女性・離職中,40代,女性,離職中,31,804,3.8557213930348255,45.25806451612903,6.096774193548387,1.4516129032258065,0.06451612903225806
京都府京都市下京区,40代・女性・就業中,40代,女性,就業中,65,804,8.084577114427862,44.76923076923077,5.107692307692307,2.169230769230769,0.015384615384615385
京都府京都市下京区,40代・男性・離職中,40代,男性,離職中,27,804,3.3582089552238807,44.888888888888886,6.703703703703703,2.185185185185185,0.037037037037037035
京都府京都市下京区,40代・男性・就業中,40代,男性,就業中,53,804,6.592039800995026,44.9811320754717,7.584905660377358,2.169811320754717,0.05660377358490566
京都府京都市下京区,70歳以上・女性・在学中,70歳以上,女性,在学中,1,804,0.12437810945273632,75.0,7.0,0.0,0.0
京都府京都市下京区,70歳以上・女性・離職中,70歳以上,女性,離職中,7,804,0.8706467661691543,73.71428571428571,6.142857142857143,1.8571428571428572,0.0
京都府京都市下京区,70歳以上・女性・就業中,70歳以上,女性,就業中,8,804,0.9950248756218906,71.5,7.125,1.375,0.25
京都府京都市下京区,70歳以上・男性・離職中,70歳以上,男性,離職中,8,804,0.9950248756218906,73.25,4.625,1.625,0.0
京都府京都市下京区,70歳以上・男性・就業中,70歳以上,男性,就業中,7,804,0.8706467661691543,76.57142857142857,13.0,1.4285714285714286,0.0
京都府京都市下京区,60代・女性・離職中,60代,女性,離職中,31,804,3.8557213930348255,64.09677419354838,7.548387096774194,1.3870967741935485,0.06451612903225806
京都府京都市下京区,60代・女性・就業中,60代,女性,就業中,53,804,6.592039800995026,63.132075471698116,5.69811320754717,2.169811320754717,0.07547169811320754
京都府京都市下京区,60代・男性・離職中,60代,男性,離職中,13,804,1.616915422885572,63.07692307692308,8.153846153846153,2.076923076923077,0.0
京都府京都市下京区,60代・男性・就業中,60代,男性,就業中,25,804,3.109452736318408,64.52,20.12,2.72,0.0
京都府京都市上京区,50代・女性・在学中,50代,女性,在学中,1,612,0.16339869281045752,54.0,8.0,1.0,0.0
京都府京都市上京区,50代・女性・離職中,50代,女性,離職中,25,612,4.084967320261438,54.08,7.24,2.36,0.04
京都府京都市上京区,50代・女性・就業中,50代,女性,就業中,72,612,11.76470588235294,54.81944444444444,5.875,1.9861111111111112,0.05555555555555555
京都府京都市上京区,50代・男性・在学中,50代,男性,在学中,1,612,0.16339869281045752,52.0,2.0,0.0,0.0
京都府京都市上京区,50代・男性・離職中,50代,男性,離職中,16,612,2.6143790849673203,53.9375,7.5625,1.5625,0.0
京都府京都市上京区,50代・男性・就業中,50代,男性,就業中,31,612,5.065359477124183,54.67741935483871,6.0,1.7419354838709677,0.0
京都府京都市上京区,40代・女性・在学中,40代,女性,在学中,3,612,0.49019607843137253,43.333333333333336,34.333333333333336,1.3333333333333333,0.0
京都府京都市上京区,40代・女性・離職中,40代,女性,離職中,21,612,3.431372549019608,46.19047619047619,4.285714285714286,1.5238095238095237,0.0
京都府京都市上京区,40代・女性・就業中,40代,女性,就業中,40,612,6.535947712418301,44.65,5.875,2.325,0.025
京都府京都市上京区,40代・男性・在学中,40代,男性,在学中,1,612,0.16339869281045752,43.0,8.0,2.0,0.0
京都府京都市上京区,40代・男性・離職中,40代,男性,離職中,14,612,2.287581699346405,44.714285714285715,8.857142857142858,2.642857142857143,0.0
京都府京都市上京区,40代・男性・就業中,40代,男性,就業中,28,612,4.57516339869281,45.107142857142854,6.571428571428571,2.357142857142857,0.03571428571428571
京都府京都市上京区,30代・女性・在学中,30代,女性,在学中,3,612,0.49019607843137253,34.0,2.3333333333333335,0.6666666666666666,0.0
京都府京都市上京区,30代・女性・離職中,30代,女性,離職中,16,612,2.6143790849673203,33.8125,5.875,1.5625,0.0
京都府京都市上京区,30代・女性・就業中,30代,女性,就業中,30,612,4.901960784313726,33.3,12.066666666666666,2.1333333333333333,0.1
京都府京都市上京区,30代・男性・在学中,30代,男性,在学中,3,612,0.49019607843137253,33.666666666666664,10.333333333333334,1.0,0.0
京都府京都市上京区,30代・男性・離職中,30代,男性,離職中,17,612,2.7777777777777777,34.76470588235294,13.176470588235293,1.8235294117647058,0.058823529411764705
京都府京都市上京区,30代・男性・就業中,30代,男性,就業中,30,612,4.901960784313726,34.266666666666666,13.866666666666667,1.7,0.0
京都府京都市上京区,70歳以上・女性・在学中,70歳以上,女性,在学中,1,612,0.16339869281045752,75.0,7.0,0.0,0.0
京都府京都市上京区,70歳以上・女性・離職中,70歳以上,女性,離職中,18,612,2.941176470588235,74.0,5.388888888888889,1.4444444444444444,0.1111111111111111
京都府京都市上京区,70歳以上・女性・就業中,70歳以上,女性,就業中,14,612,2.287581699346405,73.35714285714286,4.357142857142857,1.2857142857142858,0.07142857142857142
京都府京都市上京区,70歳以上・男性・離職中,70歳以上,男性,離職中,11,612,1.7973856209150325,75.0,3.8181818181818183,2.0,0.0
京都府京都市上京区,70歳以上・男性・就業中,70歳以上,男性,就業中,12,612,1.9607843137254901,72.91666666666667,4.666666666666667,2.1666666666666665,0.0
京都府京都市上京区,60代・女性・離職中,60代,女性,離職中,26,612,4.248366013071895,64.07692307692308,11.076923076923077,1.5,0.15384615384615385
京都府京都市上京区,60代・女性・就業中,60代,女性,就業中,54,612,8.823529411764707,63.851851851851855,4.425925925925926,1.9074074074074074,0.07407407407407407
京都府京都市上京区,60代・男性・離職中,60代,男性,離職中,25,612,4.084967320261438,64.4,8.76,2.32,0.0
京都府京都市上京区,60代・男性・就業中,60代,男性,就業中,19,612,3.104575163398693,63.63157894736842,9.789473684210526,2.3157894736842106,0.05263157894736842
京都府京都市上京区,20代・女性・在学中,20代,女性,在学中,11,612,1.7973856209150325,22.636363636363637,4.2727272727272725,1.0,0.0
