location,prefecture,municipality,career,age_group,count,avg_age,avg_qualifications
京都府京都市中京区,京都府,京都市中京区,社会福祉(大学)(2022年3月卒業),40代,1,46.0,3.0
京都府京都市中京区,京都府,京都市中京区,社会福祉学部社会福祉学科社会福祉(大学)(2009年3月卒業),30代,1,39.0,4.0
京都府京都市中京区,京都府,京都市中京区,総合社会学科総合社会学(大学)(2025年3月卒業),20代,1,23.0,1.0
京都府京都市中京区,京都府,京都市中京区,美容科(専門学校)(1999年3月卒業),40代,1,47.0,1.0
京都府京都市中京区,京都府,京都市中京区,衛生事業管理(大学)(2004年7月卒業),40代,1,44.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,(1965年3月),70歳以上,1,75.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,(1975年3月卒業),60代,1,66.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(1978年3月卒業),60代,1,67.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,(1986年3月卒業),50代,1,55.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,(その他),20代,1,28.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,(その他),40代,2,45.5,1.5
京都府京都市伏見区,京都府,京都市伏見区,(その他),50代,2,53.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(その他),70歳以上,2,72.5,1.0
京都府京都市伏見区,京都府,京都市伏見区,(その他)(1978年3月卒業),60代,1,62.0,4.0
京都府京都市伏見区,京都府,京都市伏見区,(その他)(1984年3月卒業),50代,1,57.0,4.0
京都府京都市伏見区,京都府,京都市伏見区,(その他)(1989年3月卒業),50代,1,51.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(その他)(1997年3月卒業),40代,1,43.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,(その他)(2002年3月卒業),30代,2,38.0,4.0
京都府京都市伏見区,京都府,京都市伏見区,(その他)(2010年3月卒業),30代,1,31.0,5.0
京都府京都市伏見区,京都府,京都市伏見区,(大学),30代,2,34.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,(大学),40代,1,45.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,(大学),50代,2,51.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(大学)(2012年3月卒業),30代,1,35.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,(専門学校),30代,1,37.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(専門学校),40代,1,43.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,(専門学校),50代,1,52.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,(専門学校)(1983年4月卒業),50代,1,58.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,(専門学校)(1997年3月卒業),40代,1,49.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(専門学校)(2003年3月卒業),40代,1,43.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(専門学校)(2010年3月卒業),30代,1,36.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,(専門学校)(2014年2月卒業),30代,1,31.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(専門学校)(2018年3月卒業),20代,1,28.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(短期大学),40代,2,40.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(短期大学),50代,3,55.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校),20代,4,25.0,1.75
京都府京都市伏見区,京都府,京都市伏見区,(高等学校),30代,5,34.8,1.2
京都府京都市伏見区,京都府,京都市伏見区,(高等学校),40代,8,46.25,2.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校),50代,5,54.2,1.2
京都府京都市伏見区,京都府,京都市伏見区,(高等学校),60代,2,64.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校)(1966年3月卒業),70歳以上,1,77.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校)(1980年3月卒業),60代,1,63.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校)(1984年3月卒業),50代,1,56.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校)(1990年3月卒業),50代,1,55.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校)(1992年2月卒業),50代,1,51.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校)(1997年3月卒業),40代,1,46.0,4.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校)(1998年3月中退),40代,1,44.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校)(2002年3月卒業),40代,1,43.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校)(2004年3月卒業),40代,1,40.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校)(2011年3月卒業),30代,2,33.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校)(2018年3月卒業),20代,2,26.0,2.5
京都府京都市伏見区,京都府,京都市伏見区,(高等学校)(2020年4月卒業),20代,1,24.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校)(2021年3月卒業),20代,1,23.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,(高等学校)(2024年3月卒業),20代,1,19.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,(高等専門学校),20代,1,29.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,AB -EnglishEnglish(その他)(1996年3月卒業),40代,1,49.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,CGデザイン科CGデザイン(専門学校)(1999年3月卒業),40代,1,46.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,CG制作学科マスコミCGクリエーター専攻(専門学校)(1999年3月卒業),40代,1,45.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,システム演芸科(高等学校)(2003年3月卒業),40代,1,41.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,スポーツ学部 生涯スポーツ学科スポーツ(大学)(2017年3月卒業),30代,1,32.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,デザイン陶芸(短期大学)(1981年9月中退),60代,1,64.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,ナレーター科(専門学校)(1995年3月中退),50代,1,50.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,プロダクション科服飾、デザイン(専門学校),50代,1,51.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,ホテル・ブライダル学科ホテルコース(専門学校)(2010年3月卒業),30代,1,35.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,メイク(高等専門学校)(2002年3月卒業),40代,1,44.0,5.0
京都府京都市伏見区,京都府,京都市伏見区,人間文化学部人間文化学科(大学)(2017年3月卒業),30代,1,31.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,人間福祉学科福祉科(大学)(2004年3月卒業),40代,1,43.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,介護学科(2017年3月卒業),50代,1,56.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,介護福祉(専門学校)(2021年3月卒業),20代,1,28.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,介護福祉士学科(短期大学)(2014年3月卒業),30代,1,32.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,介護福祉科(専門学校)(2013年3月卒業),30代,1,33.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,介護福祉科なし(高等学校)(2014年3月卒業),20代,1,29.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,仏教学部福祉専攻(短期大学)(2008年3月卒業),30代,1,38.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,体育コース(高等学校)(2015年3月卒業),20代,1,28.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,体育進学科(高等学校)(2008年3月卒業),30代,1,36.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,保育、介護科(専門学校)(2005年3月卒業),30代,1,38.0,5.0
京都府京都市伏見区,京都府,京都市伏見区,保育学科(短期大学),50代,1,57.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,保育科 音楽科(専門学校)(1989年4月卒業),50代,1,56.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,保育科(1996年3月中退),40代,1,44.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,保育科(短期大学),70歳以上,1,70.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,保育科(高等学校)(1984年3月卒業),60代,1,60.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,保育科(高等学校)(1996年2月中退),40代,1,47.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,児童教育学科(短期大学)(2011年3月卒業),30代,1,35.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,初等教育学科(短期大学),50代,1,53.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,医科学老年期精神機能病態学(大学院(博士))(2030年3月卒業見込み),20代,1,25.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,南キャンパス(高等学校)(2014年3月卒業),20代,1,29.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,和裁(専門学校)(1986年3月卒業),50代,1,59.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,和裁界和裁(専門学校)(1991年3月卒業),50代,1,55.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,商学部 商学科(2015年3月卒業),40代,1,41.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,商業科(高等学校),50代,1,53.0,4.0
京都府京都市伏見区,京都府,京都市伏見区,商業科(高等学校),60代,2,63.5,1.0
京都府京都市伏見区,京都府,京都市伏見区,商業科(高等学校)(1977年3月卒業),60代,1,66.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,商業科(高等学校)(1982年3月卒業),60代,1,68.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,商業科(高等学校)(1984年3月卒業),60代,1,60.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,商業科(高等学校)(1993年3月卒業),50代,1,50.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,商業科(高等学校)(2015年3月卒業),20代,1,29.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,商業科簿記(1975年2月卒業),60代,1,69.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,国際言語文化学部中国語(大学),60代,1,60.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,園芸科(高等学校)(1990年3月卒業),50代,1,54.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,園芸科(高等学校)(1994年3月卒業),50代,1,50.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,土木科(高等学校)(1980年3月卒業),60代,1,63.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,外国語学部ドイツ語学科(大学)(1992年3月卒業),50代,1,56.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,学芸学部音楽学(大学)(1993年3月卒業),50代,1,55.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,家庭生活か家庭生活か(1979年3月卒業),60代,1,67.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,家政科(高等学校)(1976年3月卒業),60代,1,66.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,家政科(高等学校)(1982年3月卒業),60代,1,62.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,工学部・経営工学科(大学)(2005年3月卒業),40代,1,45.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,心理こども学部幼児教育保育コース(大学)(2017年3月卒業),30代,1,30.0,4.0
京都府京都市伏見区,京都府,京都市伏見区,心理学(高等学校)(2013年7月卒業),30代,1,34.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,心理学部心理学科社会心理学(大学)(2016年3月卒業),30代,1,32.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,教育学部美術(大学)(1980年3月卒業),60代,1,68.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,文学部(大学),30代,1,37.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,文学部(大学)(1993年3月卒業),50代,1,54.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,文学部(大学)(2014年3月卒業),30代,2,34.0,1.5
京都府京都市伏見区,京都府,京都市伏見区,文学部(高等学校)(2011年3月卒業),30代,1,32.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,文学部国文学科(大学)(1999年3月卒業),40代,1,49.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,文学部国文学科現代文学(大学)(2006年3月卒業),40代,1,46.0,4.0
京都府京都市伏見区,京都府,京都市伏見区,文学部歴史学科(大学)(2013年3月中退),30代,1,33.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,文学部真宗学科(1996年3月卒業),50代,1,56.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,文学部社会学科社会福祉コース(大学)(2017年3月卒業),30代,1,31.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,文学部社会福祉コース(大学)(2012年3月卒業),30代,1,35.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,文学部英文学科(大学)(1991年3月卒業),50代,1,57.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,文科英語専攻(短期大学)(1978年3月卒業),60代,1,67.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,日本画コース(短期大学)(1988年3月卒業),50代,1,58.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,普通(1980年3月卒業),60代,2,63.0,0.5
京都府京都市伏見区,京都府,京都市伏見区,普通(高等学校),40代,1,48.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,普通(高等学校),50代,1,54.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,普通(高等学校)(1980年3月),60代,1,64.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,普通(高等学校)(1994年3月卒業),50代,1,50.0,3.0
京都府京都市伏見区,京都府,京都市伏見区,普通(高等学校)(1997年8月中退),40代,1,47.0,2.0
京都府京都市伏見区,京都府,京都市伏見区,普通科,40代,1,48.0,4.0
京都府京都市伏見区,京都府,京都市伏見区,普通科,60代,1,66.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,普通科(1978年3月卒業),60代,1,66.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,普通科(1980年3月卒業),60代,1,64.0,0.0
京都府京都市伏見区,京都府,京都市伏見区,普通科(高等学校),20代,1,24.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,普通科(高等学校),40代,2,46.0,3.5
京都府京都市伏見区,京都府,京都市伏見区,普通科(高等学校),50代,4,55.75,2.25
京都府京都市伏見区,京都府,京都市伏見区,普通科(高等学校)(1973年3月卒業),70歳以上,1,72.0,1.0
京都府京都市伏見区,京都府,京都市伏見区,普通科(高等学校)(1980年3月卒業),60代,1,64.0,2.0
