prefecture,municipality,location,age_bucket,gender,has_national_license,count,rarity_score,rarity_rank,latitude,longitude
京都府,京都市伏見区,京都府京都市伏見区,70歳以上,男性,True,1,1.0,S: 超希少（1人のみ）,34.9327,135.7656
京都府,京都市北区,京都府京都市北区,20代,男性,True,1,1.0,S: 超希少（1人のみ）,35.0397,135.7556
京都府,京都市右京区,京都府京都市右京区,30代,女性,True,1,1.0,S: 超希少（1人のみ）,35.0152,135.7117
京都府,京都市南区,京都府京都市南区,50代,男性,True,1,1.0,S: 超希少（1人のみ）,34.9796,135.7478
茨城県,,茨城県,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
茨城県,つくばみらい市,茨城県つくばみらい市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
茨城県,つくば市,茨城県つくば市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
群馬県,邑楽郡大泉町,群馬県邑楽郡大泉町,40代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,邑楽郡大泉町,群馬県邑楽郡大泉町,50代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,邑楽郡大泉町,群馬県邑楽郡大泉町,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,邑楽郡邑楽町,群馬県邑楽郡邑楽町,40代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,高崎市,群馬県高崎市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
京都府,京都市右京区,京都府京都市右京区,60代,男性,True,1,1.0,S: 超希少（1人のみ）,35.0152,135.7117
茨城県,,茨城県,30代,女性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
茨城県,,茨城県,50代,男性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
茨城県,,茨城県,60代,女性,True,1,1.0,S: 超希少（1人のみ）,36.34,140.45
茨城県,つくば市,茨城県つくば市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
茨城県,ひたちなか市,茨城県ひたちなか市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
茨城県,ひたちなか市,茨城県ひたちなか市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
茨城県,ひたちなか市,茨城県ひたちなか市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
京都府,京都市山科区,京都府京都市山科区,20代,男性,True,1,1.0,S: 超希少（1人のみ）,34.9777,135.8172
茨城県,取手市,茨城県取手市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
茨城県,取手市,茨城県取手市,50代,男性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
茨城県,取手市,茨城県取手市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
茨城県,古河市,茨城県古河市,40代,男性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
茨城県,古河市,茨城県古河市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
茨城県,つくば市,茨城県つくば市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,36.34,140.45
東京都,江東区,東京都江東区,40代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江戸川区,東京都江戸川区,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江戸川区,東京都江戸川区,30代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江戸川区,東京都江戸川区,40代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江戸川区,東京都江戸川区,50代,男性,True,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江戸川区,東京都江戸川区,60代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,武蔵村山市,東京都武蔵村山市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江東区,東京都江東区,70歳以上,女性,True,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江東区,東京都江東区,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,清瀬市,東京都清瀬市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,清瀬市,東京都清瀬市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江東区,東京都江東区,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江東区,東京都江東区,20代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江東区,東京都江東区,30代,女性,True,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江東区,東京都江東区,40代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,杉並区,東京都杉並区,50代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,杉並区,東京都杉並区,60代,女性,True,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,東久留米市,東京都東久留米市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,東久留米市,東京都東久留米市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江東区,東京都江東区,50代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江東区,東京都江東区,50代,男性,True,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江東区,東京都江東区,60代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,江東区,東京都江東区,60代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,東久留米市,東京都東久留米市,60代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,東久留米市,東京都東久留米市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,東大和市,東京都東大和市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,東大和市,東京都東大和市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,東大和市,東京都東大和市,40代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,杉並区,東京都杉並区,50代,女性,True,1,1.0,S: 超希少（1人のみ）,35.69,139.69
京都府,京都市左京区,京都府京都市左京区,30代,男性,True,1,1.0,S: 超希少（1人のみ）,35.0456,135.783
群馬県,前橋市,群馬県前橋市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,前橋市,群馬県前橋市,40代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,前橋市,群馬県前橋市,50代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,前橋市,群馬県前橋市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,北群馬郡吉岡町,群馬県北群馬郡吉岡町,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,安中市,群馬県安中市,70歳以上,女性,True,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,富岡市,群馬県富岡市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
京都府,京都市左京区,京都府京都市左京区,50代,男性,True,1,1.0,S: 超希少（1人のみ）,35.0456,135.783
京都府,京都市左京区,京都府京都市左京区,20代,男性,True,1,1.0,S: 超希少（1人のみ）,35.0456,135.783
群馬県,渋川市,群馬県渋川市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,藤岡市,群馬県藤岡市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,藤岡市,群馬県藤岡市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,太田市,群馬県太田市,40代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,太田市,群馬県太田市,50代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,太田市,群馬県太田市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,安中市,群馬県安中市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,安中市,群馬県安中市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,高崎市,群馬県高崎市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,高崎市,群馬県高崎市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,高崎市,群馬県高崎市,40代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,桐生市,群馬県桐生市,50代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,桐生市,群馬県桐生市,60代,女性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,桐生市,群馬県桐生市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,沼田市,群馬県沼田市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,渋川市,群馬県渋川市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
秋田県,大仙市,秋田県大仙市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,39.72,140.1
秋田県,大館市,秋田県大館市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,39.72,140.1
京都府,京都市東山区,京都府京都市東山区,50代,男性,True,1,1.0,S: 超希少（1人のみ）,34.9963,135.7774
京都府,京都市東山区,京都府京都市東山区,60代,男性,True,1,1.0,S: 超希少（1人のみ）,34.9963,135.7774
京都府,京都市東山区,京都府京都市東山区,30代,男性,True,1,1.0,S: 超希少（1人のみ）,34.9963,135.7774
群馬県,みどり市,群馬県みどり市,60代,女性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,伊勢崎市,群馬県伊勢崎市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
福島県,須賀川市,福島県須賀川市,50代,女性,True,1,1.0,S: 超希少（1人のみ）,37.75,140.47
福島県,須賀川市,福島県須賀川市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,37.75,140.47
秋田県,,秋田県,30代,男性,False,1,1.0,S: 超希少（1人のみ）,39.72,140.1
秋田県,,秋田県,60代,男性,False,1,1.0,S: 超希少（1人のみ）,39.72,140.1
秋田県,仙北郡美郷町,秋田県仙北郡美郷町,50代,男性,False,1,1.0,S: 超希少（1人のみ）,39.72,140.1
群馬県,佐波郡玉村町,群馬県佐波郡玉村町,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,前橋市,群馬県前橋市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
秋田県,秋田市,秋田県秋田市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,39.72,140.1
秋田県,能代市,秋田県能代市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,39.72,140.1
秋田県,雄勝郡羽後町,秋田県雄勝郡羽後町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,39.72,140.1
群馬県,,群馬県,30代,女性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,,群馬県,40代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,,群馬県,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,北群馬郡榛東村,群馬県北群馬郡榛東村,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,太田市,群馬県太田市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,伊勢崎市,群馬県伊勢崎市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,伊勢崎市,群馬県伊勢崎市,50代,女性,True,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,伊勢崎市,群馬県伊勢崎市,50代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,伊勢崎市,群馬県伊勢崎市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,佐波郡玉村町,群馬県佐波郡玉村町,40代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
群馬県,佐波郡玉村町,群馬県佐波郡玉村町,50代,男性,False,1,1.0,S: 超希少（1人のみ）,36.39,139.06
福岡県,那珂川市,福岡県那珂川市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,糟屋郡粕屋町,福岡県糟屋郡粕屋町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,糟屋郡粕屋町,福岡県糟屋郡粕屋町,30代,女性,True,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,糟屋郡粕屋町,福岡県糟屋郡粕屋町,50代,女性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,糟屋郡須惠町,福岡県糟屋郡須惠町,30代,女性,True,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,糟屋郡須惠町,福岡県糟屋郡須惠町,60代,男性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,糸島市,福岡県糸島市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,糸島市,福岡県糸島市,50代,男性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福島県,会津若松市,福島県会津若松市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,37.75,140.47
福岡県,豊前市,福岡県豊前市,40代,男性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,遠賀郡岡垣町,福岡県遠賀郡岡垣町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,遠賀郡遠賀町,福岡県遠賀郡遠賀町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,那珂川市,福岡県那珂川市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,那珂川市,福岡県那珂川市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,那珂川市,福岡県那珂川市,50代,男性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,那珂川市,福岡県那珂川市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福島県,郡山市,福島県郡山市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,37.75,140.47
福岡県,鞍手郡鞍手町,福岡県鞍手郡鞍手町,60代,男性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,鞍手郡鞍手町,福岡県鞍手郡鞍手町,70歳以上,女性,True,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,飯塚市,福岡県飯塚市,50代,男性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福島県,,福島県,60代,男性,False,1,1.0,S: 超希少（1人のみ）,37.75,140.47
福島県,いわき市,福島県いわき市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,37.75,140.47
福島県,伊達市,福島県伊達市,60代,女性,False,1,1.0,S: 超希少（1人のみ）,37.75,140.47
福島県,福島市,福島県福島市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,37.75,140.47
福島県,福島市,福島県福島市,60代,女性,False,1,1.0,S: 超希少（1人のみ）,37.75,140.47
福島県,福島市,福島県福島市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,37.75,140.47
福島県,西白河郡矢吹町,福島県西白河郡矢吹町,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,37.75,140.47
福島県,郡山市,福島県郡山市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,37.75,140.47
福島県,郡山市,福島県郡山市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,37.75,140.47
福島県,郡山市,福島県郡山市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,37.75,140.47
福岡県,福岡市西区,福岡県福岡市西区,50代,男性,True,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,福津市,福岡県福津市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,福津市,福岡県福津市,30代,女性,True,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,福津市,福岡県福津市,70歳以上,女性,True,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,筑後市,福岡県筑後市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,筑紫郡那珂川町,福岡県筑紫郡那珂川町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,筑紫野市,福岡県筑紫野市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,筑紫野市,福岡県筑紫野市,30代,女性,True,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,筑紫野市,福岡県筑紫野市,50代,男性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,築上郡築上町,福岡県築上郡築上町,60代,男性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,糟屋郡宇美町,福岡県糟屋郡宇美町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,糟屋郡宇美町,福岡県糟屋郡宇美町,60代,女性,True,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,糟屋郡志免町,福岡県糟屋郡志免町,30代,女性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,糟屋郡志免町,福岡県糟屋郡志免町,50代,女性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
福岡県,糟屋郡新宮町,福岡県糟屋郡新宮町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,33.61,130.42
京都府,向日市,京都府向日市,20代,女性,True,1,1.0,S: 超希少（1人のみ）,34.9479,135.6984
京都府,向日市,京都府向日市,30代,男性,True,1,1.0,S: 超希少（1人のみ）,34.9479,135.6984
